employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
3161,Analytics,region_7,Bachelor's,m,sourcing,1,31,5,7,0,0,85
60986,Analytics,region_31,Bachelor's,m,other,1,34,3,7,0,0,84
45630,Analytics,region_14,Bachelor's,m,other,1,27,5,2,1,0,84
20310,Analytics,region_11,Bachelor's,m,sourcing,1,29,3,5,0,0,81
50051,Analytics,region_8,Bachelor's,m,sourcing,1,31,5,7,1,0,85
16980,Analytics,region_22,Bachelor's,m,other,1,37,3,4,0,0,82
12180,Analytics,region_7,Bachelor's,m,sourcing,1,29,3,6,0,0,84
19772,Analytics,region_2,Bachelor's,m,other,1,28,3,1,0,0,78
10993,Analytics,region_32,Bachelor's,m,sourcing,2,31,5,4,0,0,83
34813,Analytics,region_31,Bachelor's,m,sourcing,2,37,5,7,0,0,82
54349,Analytics,region_29,Bachelor's,m,other,1,29,,1,0,0,83
16389,Analytics,region_22,Bachelor's,m,sourcing,1,34,3,7,1,0,84
21023,Analytics,region_32,Bachelor's,m,sourcing,1,28,1,3,0,0,84
2310,Analytics,region_22,Bachelor's,m,other,1,29,3,4,1,0,86
50485,Analytics,region_22,Bachelor's,m,other,2,32,2,3,1,0,85
56917,Analytics,region_11,Bachelor's,m,sourcing,1,27,3,5,1,0,85
50225,Analytics,region_8,Bachelor's,m,other,1,31,3,4,0,0,88
20838,Analytics,region_31,Bachelor's,m,sourcing,2,27,2,3,0,0,84
73084,Analytics,region_11,Bachelor's,m,other,1,31,4,3,1,0,86
66208,Analytics,region_11,Bachelor's,m,other,1,33,3,8,1,0,84
7731,Analytics,region_22,Bachelor's,f,other,1,28,,1,1,0,83
29918,Analytics,region_7,Bachelor's,m,sourcing,1,27,3,2,0,0,90
48858,Analytics,region_4,Bachelor's,m,other,1,29,5,4,1,0,82
56303,Analytics,region_15,Bachelor's,m,sourcing,1,35,3,4,0,0,86
3856,Analytics,region_13,Bachelor's,m,other,2,24,,1,0,0,83
18861,Analytics,region_20,Bachelor's,m,other,1,29,3,6,0,0,85
479,Analytics,region_17,Bachelor's,m,other,2,34,4,9,0,0,79
72686,Analytics,region_7,Bachelor's,m,sourcing,1,51,5,9,1,0,85
68538,Analytics,region_22,Bachelor's,m,referred,1,27,,1,0,0,90
56951,Analytics,region_30,Bachelor's,m,other,1,33,3,6,1,0,84
73957,Analytics,region_15,Bachelor's,m,sourcing,1,31,3,4,0,0,89
14082,Analytics,region_22,Bachelor's,m,other,3,29,,1,0,0,83
59868,Analytics,region_13,Bachelor's,m,other,1,32,4,7,0,0,82
60493,Analytics,region_26,Bachelor's,m,other,1,32,5,5,0,0,85
71965,Analytics,region_32,Bachelor's,m,other,1,38,4,10,1,0,84
39129,Analytics,region_22,Bachelor's,m,sourcing,1,38,5,2,1,0,86
73458,Analytics,region_29,Bachelor's,m,sourcing,1,31,4,3,1,0,87
44223,Analytics,region_17,Bachelor's,m,other,1,30,3,4,1,0,92
9275,Analytics,region_30,Bachelor's,m,other,1,34,5,7,1,0,85
60009,Analytics,region_16,Bachelor's,m,other,1,37,5,8,0,0,81
5762,Analytics,region_29,Bachelor's,m,other,1,29,3,2,1,0,82
10194,Analytics,region_22,Bachelor's,f,sourcing,1,30,5,9,1,0,85
69701,Analytics,region_2,Bachelor's,m,sourcing,1,38,1,8,0,0,84
61536,Analytics,region_15,Bachelor's,m,sourcing,1,35,1,3,1,0,88
70815,Analytics,region_22,Bachelor's,m,other,1,42,3,18,1,0,85
17920,Analytics,region_7,Bachelor's,m,other,1,37,3,3,1,0,82
45014,Analytics,region_31,Bachelor's,m,sourcing,1,32,3,10,0,0,84
68440,Analytics,region_5,Bachelor's,m,sourcing,1,31,1,2,0,0,80
15168,Analytics,region_31,Bachelor's,m,sourcing,2,35,2,2,0,0,83
6133,Analytics,region_22,Bachelor's,m,other,2,28,5,2,1,0,92
25206,Analytics,region_19,Bachelor's,m,sourcing,2,38,3,14,0,0,84
21548,Analytics,region_2,Bachelor's,m,sourcing,2,24,3,2,0,0,84
53907,Analytics,region_34,Bachelor's,m,sourcing,1,27,3,3,1,0,82
7932,Analytics,region_31,Bachelor's,m,sourcing,1,43,3,6,1,0,86
625,Analytics,region_4,Bachelor's,m,sourcing,1,35,3,6,1,0,81
10479,Analytics,region_4,Bachelor's,m,other,1,35,2,7,1,0,85
23326,Analytics,region_2,Bachelor's,m,other,2,33,4,4,1,0,85
45759,Analytics,region_31,Bachelor's,m,other,2,32,2,9,0,0,84
49424,Analytics,region_7,Bachelor's,m,other,1,32,5,6,1,0,92
70335,Analytics,region_19,Bachelor's,m,other,1,36,5,8,0,0,85
29938,Analytics,region_12,Bachelor's,m,sourcing,1,27,4,2,0,0,85
62372,Analytics,region_22,Bachelor's,m,other,1,30,2,4,0,0,83
23063,Analytics,region_15,Bachelor's,m,other,1,25,3,5,0,0,86
22025,Analytics,region_30,Bachelor's,m,other,1,31,1,6,0,0,84
9636,Analytics,region_21,Bachelor's,m,sourcing,1,28,4,3,1,0,85
10435,Analytics,region_5,Bachelor's,m,other,1,31,2,8,0,0,86
23058,Analytics,region_2,Bachelor's,m,other,1,43,1,9,0,0,82
20715,Analytics,region_32,Bachelor's,m,other,1,29,4,5,0,0,86
10455,Analytics,region_26,Bachelor's,m,sourcing,1,49,3,9,0,0,89
44648,Analytics,region_28,Bachelor's,m,sourcing,2,28,4,4,0,0,86
18138,Analytics,region_2,Bachelor's,m,sourcing,2,28,4,4,0,0,82
55399,Analytics,region_13,Bachelor's,m,other,1,33,5,5,0,0,89
28403,Analytics,region_34,Bachelor's,m,other,1,33,3,8,0,1,86
19801,Analytics,region_1,Bachelor's,m,other,1,30,4,4,1,0,85
64641,Analytics,region_19,Bachelor's,m,other,1,39,3,3,0,0,85
29856,Analytics,region_22,Bachelor's,f,sourcing,1,29,3,4,0,0,83
49189,Analytics,region_34,Bachelor's,m,other,1,32,2,4,0,0,83
1581,Analytics,region_32,Bachelor's,m,other,1,27,5,3,1,0,90
34770,Analytics,region_15,Bachelor's,m,other,2,30,1,6,0,0,89
3774,Analytics,region_28,Bachelor's,m,other,1,29,5,7,0,0,86
19793,Analytics,region_15,Bachelor's,m,other,2,31,4,3,0,0,82
7842,Analytics,region_1,Bachelor's,m,sourcing,2,31,5,7,1,0,79
2214,Analytics,region_6,Bachelor's,m,sourcing,1,26,,1,0,0,90
5030,Analytics,region_2,Bachelor's,m,other,1,28,1,4,0,0,83
34769,Analytics,region_31,Bachelor's,m,other,1,27,4,6,1,0,84
75054,Analytics,region_22,Bachelor's,m,other,2,32,4,4,0,0,87
30720,Analytics,region_22,Bachelor's,m,other,2,28,,1,1,0,88
20160,Analytics,region_29,Bachelor's,m,other,2,26,4,4,0,0,86
11343,Analytics,region_11,Bachelor's,m,sourcing,1,28,3,3,0,0,86
45243,Analytics,region_19,Bachelor's,m,other,2,30,3,6,0,0,85
44146,Analytics,region_29,Bachelor's,m,sourcing,2,29,2,2,0,0,84
68219,Analytics,region_29,Bachelor's,f,other,1,28,2,2,1,0,84
29710,Analytics,region_2,Bachelor's,m,other,1,36,3,8,0,0,83
72561,Analytics,region_25,Bachelor's,m,other,2,28,3,4,0,0,80
51865,Analytics,region_27,Bachelor's,m,other,1,34,4,10,0,0,86
51580,Analytics,region_29,Bachelor's,m,other,1,31,4,6,1,0,87
5082,Analytics,region_14,Bachelor's,m,sourcing,1,28,2,3,0,0,83
26847,Analytics,region_26,Bachelor's,m,sourcing,1,34,3,6,0,0,83
67457,Analytics,region_28,Bachelor's,m,other,1,27,,1,1,0,83
19528,Analytics,region_4,Bachelor's,m,other,1,42,3,7,1,0,85
12508,Analytics,region_22,Bachelor's,f,other,1,29,2,10,0,0,86
68908,Analytics,region_16,Bachelor's,m,other,2,27,5,7,1,0,85
19034,Analytics,region_2,Bachelor's,m,other,1,55,4,23,0,0,91
29399,Analytics,region_22,Bachelor's,m,other,2,31,3,5,0,0,86
30714,Analytics,region_22,Bachelor's,m,sourcing,2,25,3,2,0,0,86
40147,Analytics,region_2,Bachelor's,f,sourcing,1,32,4,3,1,0,83
76519,Analytics,region_27,Bachelor's,m,sourcing,1,39,3,7,1,0,80
70943,Analytics,region_2,Bachelor's,m,sourcing,1,42,3,13,0,0,84
36262,Analytics,region_22,Bachelor's,m,other,3,27,5,3,1,0,83
28787,Analytics,region_22,Bachelor's,m,other,2,30,5,5,0,0,86
40417,Analytics,region_2,Bachelor's,m,other,1,47,5,3,0,0,84
7432,Analytics,region_30,Bachelor's,m,other,1,33,3,3,0,0,82
61922,Analytics,region_19,Bachelor's,m,sourcing,1,36,3,6,1,0,83
46300,Analytics,region_19,Bachelor's,m,other,1,34,5,7,1,0,88
61600,Analytics,region_29,Bachelor's,m,sourcing,1,31,1,5,0,0,85
9618,Analytics,region_31,Bachelor's,m,other,1,32,5,8,0,0,86
41363,Analytics,region_31,Bachelor's,f,other,1,35,3,8,0,0,86
72429,Analytics,region_13,Bachelor's,m,sourcing,1,36,3,10,1,0,85
19754,Analytics,region_29,Bachelor's,m,other,1,28,4,1,0,0,84
70758,Analytics,region_32,Bachelor's,m,sourcing,1,23,5,2,1,0,83
10857,Analytics,region_29,Bachelor's,m,sourcing,1,29,2,4,1,0,82
21084,Analytics,region_31,Bachelor's,m,other,1,31,5,2,1,0,85
8067,Analytics,region_11,Bachelor's,m,other,1,26,3,2,0,0,80
46812,Analytics,region_31,Bachelor's,m,sourcing,2,23,,1,0,0,85
25375,Analytics,region_8,Bachelor's,m,sourcing,1,30,5,8,1,0,84
54051,Analytics,region_22,Bachelor's,m,other,2,27,5,2,1,0,78
7190,Analytics,region_5,Bachelor's,m,sourcing,2,31,5,2,1,0,86
24603,Analytics,region_26,Bachelor's,f,other,1,29,2,8,1,0,83
1969,Analytics,region_13,Bachelor's,m,sourcing,1,30,3,2,1,0,81
71732,Analytics,region_2,Bachelor's,m,other,1,27,5,3,0,0,82
11901,Analytics,region_21,Bachelor's,m,sourcing,2,28,5,7,1,0,84
5231,Analytics,region_28,Bachelor's,m,other,1,29,5,2,1,0,84
50066,Analytics,region_23,Bachelor's,m,sourcing,1,27,5,2,1,0,86
29179,Analytics,region_2,Bachelor's,m,other,1,48,3,18,0,0,81
22239,Analytics,region_29,Bachelor's,m,sourcing,1,29,3,4,0,0,84
77269,Analytics,region_22,Bachelor's,f,other,1,25,3,1,1,0,84
48913,Analytics,region_7,Bachelor's,m,other,1,44,5,4,1,0,88
31166,Analytics,region_2,Bachelor's,m,other,5,31,5,5,0,0,85
4206,Analytics,region_31,Bachelor's,m,other,2,26,3,2,0,0,84
39392,Analytics,region_31,Bachelor's,m,sourcing,1,29,3,3,0,0,88
27991,Analytics,region_22,Bachelor's,m,other,2,29,4,3,1,0,80
29677,Analytics,region_10,Bachelor's,m,other,1,28,4,2,0,0,85
77793,Analytics,region_32,Bachelor's,m,other,1,27,5,3,0,0,85
42016,Analytics,region_9,Bachelor's,m,other,2,28,1,4,0,0,87
31367,Analytics,region_7,Bachelor's,m,other,2,39,3,13,0,0,85
72741,Analytics,region_22,Bachelor's,f,other,1,26,5,3,1,0,82
42569,Analytics,region_23,Bachelor's,m,sourcing,1,30,4,4,0,0,80
56445,Analytics,region_11,Bachelor's,m,other,1,33,5,6,1,0,84
4775,Analytics,region_22,Bachelor's,m,other,1,39,5,9,1,0,81
25239,Analytics,region_31,Bachelor's,f,other,1,30,4,4,1,0,84
546,Analytics,region_22,Bachelor's,m,other,5,29,3,6,0,0,86
17164,Analytics,region_32,Bachelor's,m,other,2,30,5,3,1,0,85
46206,Analytics,region_26,Bachelor's,m,other,2,32,4,6,0,0,86
33800,Analytics,region_2,Bachelor's,m,other,2,42,5,4,0,0,82
10596,Analytics,region_32,Bachelor's,m,other,1,41,3,6,0,0,82
50745,Analytics,region_7,Bachelor's,m,sourcing,3,45,3,9,1,0,82
5052,Analytics,region_28,Bachelor's,m,sourcing,1,30,,1,1,0,86
59562,Analytics,region_7,Bachelor's,m,sourcing,2,41,5,5,1,0,79
13747,Analytics,region_31,Bachelor's,m,other,2,29,4,2,1,0,83
17742,Analytics,region_15,Bachelor's,m,sourcing,1,30,4,3,1,0,87
27675,Analytics,region_9,Bachelor's,m,sourcing,1,27,,1,0,0,86
34437,Analytics,region_26,Bachelor's,m,sourcing,1,27,,1,0,0,87
30049,Analytics,region_30,Bachelor's,m,sourcing,1,31,3,4,0,0,85
9035,Analytics,region_22,Bachelor's,m,sourcing,1,20,,1,1,1,80
66974,Analytics,region_29,Bachelor's,m,other,2,26,3,3,1,0,81
57143,Analytics,region_22,Bachelor's,f,other,1,29,,1,1,0,86
77650,Analytics,region_25,Bachelor's,m,other,1,29,5,3,0,0,83
1993,Analytics,region_31,Bachelor's,m,other,2,34,5,9,1,0,83
31485,Analytics,region_22,Bachelor's,f,sourcing,2,27,5,2,1,0,85
66307,Analytics,region_2,Bachelor's,f,other,1,28,3,3,1,0,88
68841,Analytics,region_22,Bachelor's,m,sourcing,1,27,5,2,1,0,88
19873,Analytics,region_22,Bachelor's,m,referred,1,31,3,4,0,0,84
13559,Analytics,region_2,Bachelor's,m,other,1,30,4,9,0,0,83
64654,Analytics,region_34,Bachelor's,m,sourcing,1,35,3,9,0,0,82
16963,Analytics,region_32,Bachelor's,m,other,1,33,5,3,0,0,85
23167,Analytics,region_29,Bachelor's,m,other,2,26,1,4,0,0,83
10513,Analytics,region_7,Bachelor's,m,sourcing,1,30,5,2,1,0,83
61394,Analytics,region_22,Bachelor's,m,other,2,31,2,5,1,0,90
52507,Analytics,region_7,Bachelor's,m,other,1,30,4,3,0,0,84
54234,Analytics,region_2,Bachelor's,m,other,1,35,5,6,0,0,83
41802,Analytics,region_31,Bachelor's,m,sourcing,1,28,5,3,1,0,83
35030,Analytics,region_25,Bachelor's,m,other,1,26,4,2,0,0,89
14243,Analytics,region_26,Bachelor's,m,other,1,26,4,3,0,0,83
27727,Analytics,region_15,Bachelor's,m,sourcing,1,27,3,4,0,0,85
21790,Analytics,region_24,Bachelor's,m,sourcing,2,33,3,7,1,0,85
13584,Analytics,region_15,Bachelor's,m,other,1,43,3,16,0,0,86
49789,Analytics,region_31,Bachelor's,m,other,1,30,3,4,0,0,83
18568,Analytics,region_14,Bachelor's,m,other,1,30,4,9,1,0,87
21569,Analytics,region_7,Bachelor's,m,other,1,29,4,6,1,0,87
53280,Analytics,region_15,Bachelor's,m,other,2,34,5,6,0,0,84
2976,Analytics,region_3,Bachelor's,m,sourcing,1,28,1,4,0,0,79
15310,Analytics,region_22,Bachelor's,m,other,1,25,1,2,0,0,85
76979,Analytics,region_22,Bachelor's,m,other,1,31,5,2,1,0,89
53770,Analytics,region_7,Bachelor's,m,other,2,28,4,6,1,0,86
892,Analytics,region_22,Bachelor's,f,other,1,28,3,3,0,0,90
12766,Analytics,region_4,Bachelor's,m,other,2,27,,1,0,0,84
18570,Analytics,region_3,Bachelor's,m,sourcing,1,32,5,5,1,1,85
50419,Analytics,region_21,Bachelor's,f,sourcing,1,30,2,4,0,0,85
64397,Analytics,region_8,Bachelor's,m,other,1,28,5,3,1,0,84
47384,Analytics,region_32,Bachelor's,m,other,1,31,3,9,0,0,83
46831,Analytics,region_7,Bachelor's,m,sourcing,1,40,3,7,0,0,81
26171,Analytics,region_2,Bachelor's,m,other,2,30,5,5,1,0,85
33749,Analytics,region_22,Bachelor's,m,sourcing,1,30,5,2,1,0,85
77623,Analytics,region_32,Bachelor's,m,sourcing,1,32,1,6,0,0,87
18798,Analytics,region_13,Bachelor's,m,other,1,32,4,7,1,1,86
38044,Analytics,region_34,Bachelor's,m,other,1,28,4,5,0,0,84
54434,Analytics,region_32,Bachelor's,m,sourcing,1,26,1,4,0,0,85
6935,Analytics,region_7,Bachelor's,m,other,1,32,5,5,0,0,84
62782,Analytics,region_15,Bachelor's,m,other,1,33,3,7,0,0,87
40329,Analytics,region_7,Bachelor's,m,sourcing,3,35,3,3,0,0,86
9120,Analytics,region_22,Bachelor's,m,other,2,31,5,6,1,0,85
54946,Analytics,region_22,Bachelor's,f,other,2,27,5,3,1,0,76
57031,Analytics,region_22,Bachelor's,m,sourcing,2,27,3,4,1,0,85
18667,Analytics,region_13,Bachelor's,m,other,1,49,2,19,0,0,83
53137,Analytics,region_15,Bachelor's,m,sourcing,1,25,,1,1,1,86
18516,Analytics,region_31,Bachelor's,f,sourcing,1,27,3,4,0,0,94
18034,Analytics,region_27,Bachelor's,m,other,1,37,3,4,0,0,83
65901,Analytics,region_23,Bachelor's,m,other,2,29,3,3,0,0,87
40972,Analytics,region_15,Bachelor's,m,sourcing,1,24,,1,0,0,85
62043,Analytics,region_25,Bachelor's,m,other,1,30,3,5,0,0,78
12389,Analytics,region_34,Bachelor's,m,other,1,29,5,6,0,0,84
27866,Analytics,region_7,Bachelor's,m,other,1,30,5,2,1,0,84
24880,Analytics,region_2,Bachelor's,m,sourcing,1,43,4,3,0,0,84
76012,Analytics,region_27,Bachelor's,m,sourcing,1,26,5,3,1,0,83
60185,Analytics,region_25,Bachelor's,m,other,2,29,,1,1,0,86
53087,Analytics,region_2,Bachelor's,m,other,1,55,3,12,0,0,81
67567,Analytics,region_2,Bachelor's,m,other,1,34,1,6,0,0,83
33599,Analytics,region_34,Bachelor's,m,sourcing,1,31,3,4,1,0,84
74989,Analytics,region_7,Bachelor's,m,sourcing,1,30,3,2,1,0,85
23447,Analytics,region_31,Bachelor's,m,other,1,34,4,7,1,0,85
17919,Analytics,region_26,Bachelor's,m,other,1,39,3,8,1,0,89
4492,Analytics,region_2,Bachelor's,m,sourcing,1,33,5,6,1,0,83
69365,Analytics,region_31,Bachelor's,m,other,1,43,3,17,0,0,86
38711,Analytics,region_31,Bachelor's,m,other,1,35,3,5,0,0,86
3822,Analytics,region_22,Bachelor's,f,other,1,28,2,4,0,0,81
9020,Analytics,region_20,Bachelor's,m,sourcing,1,27,5,3,1,0,87
12026,Analytics,region_29,Bachelor's,m,other,1,27,,1,1,0,86
12490,Analytics,region_22,Bachelor's,m,sourcing,1,34,4,2,1,0,80
75377,Analytics,region_8,Bachelor's,m,sourcing,2,28,5,6,1,0,77
36008,Analytics,region_25,Bachelor's,m,other,1,32,3,8,0,0,86
49895,Analytics,region_11,Bachelor's,m,other,1,32,1,5,0,0,84
36533,Analytics,region_32,Bachelor's,f,other,1,30,5,2,1,0,80
12699,Analytics,region_31,Bachelor's,m,sourcing,2,30,4,8,0,0,87
52921,Analytics,region_2,Bachelor's,m,sourcing,1,40,1,5,0,0,78
70429,Analytics,region_19,Bachelor's,m,other,2,40,5,8,0,0,87
25406,Analytics,region_30,Bachelor's,m,other,1,34,,1,1,0,82
21608,Analytics,region_21,Bachelor's,m,other,1,28,1,2,0,0,83
63356,Analytics,region_24,Bachelor's,m,other,1,27,1,4,0,0,84
28926,Analytics,region_27,Bachelor's,m,other,1,27,3,3,0,0,85
61313,Analytics,region_2,Bachelor's,m,other,1,58,5,19,1,0,81
40226,Analytics,region_22,Bachelor's,m,referred,1,28,3,6,0,0,97
63585,Analytics,region_4,Bachelor's,m,sourcing,1,39,4,7,1,1,85
27794,Analytics,region_22,Bachelor's,m,other,1,30,1,3,0,0,82
22766,Analytics,region_23,Bachelor's,m,sourcing,1,32,4,7,0,0,84
70981,Analytics,region_31,Bachelor's,m,sourcing,1,33,5,10,0,0,78
50838,Analytics,region_4,Bachelor's,m,sourcing,1,30,3,3,0,0,87
42301,Analytics,region_30,Bachelor's,m,sourcing,2,28,,1,1,0,80
11374,Analytics,region_10,Bachelor's,m,sourcing,1,29,3,4,0,0,82
53616,Analytics,region_22,Bachelor's,m,sourcing,2,27,3,3,1,0,82
77236,Analytics,region_29,Bachelor's,f,sourcing,1,28,,1,0,0,83
34567,Analytics,region_31,Bachelor's,m,sourcing,1,27,,1,0,0,83
7912,Analytics,region_22,Bachelor's,m,sourcing,1,29,2,6,1,0,83
32048,Analytics,region_2,Bachelor's,m,other,1,26,5,3,1,0,81
65951,Analytics,region_26,Bachelor's,m,other,1,28,4,3,1,0,93
63164,Analytics,region_22,Bachelor's,m,sourcing,2,28,1,3,0,0,84
68350,Analytics,region_28,Bachelor's,m,other,1,29,,1,1,0,90
42053,Analytics,region_22,Bachelor's,m,sourcing,1,32,5,5,1,0,82
16743,Analytics,region_20,Bachelor's,m,other,1,29,1,4,0,0,80
5916,Analytics,region_6,Bachelor's,m,other,1,25,4,2,0,0,86
76116,Analytics,region_21,Bachelor's,m,other,1,26,1,2,0,0,88
62403,Analytics,region_22,Bachelor's,m,other,1,27,4,4,1,0,81
52403,Analytics,region_22,Bachelor's,m,sourcing,1,29,4,3,1,0,82
42816,Analytics,region_9,Bachelor's,m,sourcing,1,31,3,4,1,1,83
52207,Analytics,region_29,Bachelor's,m,sourcing,1,36,5,4,1,0,87
64019,Analytics,region_22,Bachelor's,f,other,2,26,5,5,1,0,85
51508,Analytics,region_16,Bachelor's,m,sourcing,1,34,5,6,0,0,81
56320,Analytics,region_28,Bachelor's,m,sourcing,1,25,,1,0,0,84
27377,Analytics,region_32,Bachelor's,m,sourcing,2,31,3,7,0,0,83
54202,Analytics,region_28,Bachelor's,m,other,1,33,1,7,0,0,81
14276,Analytics,region_22,Bachelor's,m,other,1,29,4,5,0,0,85
29745,Analytics,region_11,Bachelor's,m,other,2,24,3,3,0,0,81
66778,Analytics,region_22,Bachelor's,f,other,1,25,5,2,0,0,90
23887,Analytics,region_8,Bachelor's,m,other,1,29,3,5,0,0,86
54674,Analytics,region_31,Bachelor's,m,other,1,27,4,2,0,0,83
14928,Analytics,region_13,Bachelor's,m,other,1,27,5,2,1,0,84
40925,Analytics,region_26,Bachelor's,f,other,1,29,,1,1,0,83
29398,Analytics,region_5,Bachelor's,m,other,1,26,5,4,1,0,86
50765,Analytics,region_22,Bachelor's,m,other,1,26,,1,1,0,84
65821,Analytics,region_2,Bachelor's,m,sourcing,1,29,5,2,0,0,84
75894,Analytics,region_31,Bachelor's,f,sourcing,1,29,4,2,1,0,83
57128,Analytics,region_15,Bachelor's,f,sourcing,2,28,4,6,1,0,83
60107,Analytics,region_22,Bachelor's,f,other,1,33,5,5,0,0,80
18315,Analytics,region_22,Bachelor's,f,other,1,32,3,6,0,0,84
52409,Analytics,region_22,Bachelor's,f,other,1,28,1,6,1,0,86
76199,Analytics,region_22,Bachelor's,m,sourcing,1,26,3,3,1,0,85
32046,Analytics,region_29,Bachelor's,m,sourcing,1,39,2,4,0,0,80
40864,Analytics,region_7,Bachelor's,m,other,2,41,3,9,0,0,83
38459,Analytics,region_31,Bachelor's,m,other,1,27,5,3,0,0,83
37230,Analytics,region_22,Bachelor's,m,sourcing,1,39,1,3,0,0,81
31304,Analytics,region_22,Bachelor's,m,other,1,28,1,4,0,0,85
31027,Analytics,region_2,Bachelor's,m,other,1,39,1,11,0,0,87
7623,Analytics,region_31,Bachelor's,m,sourcing,1,36,1,2,0,0,84
25902,Analytics,region_22,Bachelor's,m,other,2,33,4,4,0,0,84
9885,Analytics,region_22,Bachelor's,m,sourcing,1,26,5,2,0,0,83
31897,Analytics,region_34,Bachelor's,m,other,1,30,5,6,1,0,86
43190,Analytics,region_6,Bachelor's,f,sourcing,2,32,5,3,0,0,89
2649,Analytics,region_31,Bachelor's,m,sourcing,4,40,5,5,0,0,86
58969,Analytics,region_10,Bachelor's,m,other,2,30,3,3,1,0,84
52546,Analytics,region_22,Bachelor's,f,sourcing,1,27,3,2,0,0,90
31578,Analytics,region_20,Bachelor's,m,other,1,29,,1,0,0,85
43271,Analytics,region_26,Bachelor's,m,sourcing,2,26,,1,0,0,84
19617,Analytics,region_22,Bachelor's,f,other,2,28,2,2,1,0,89
75724,Analytics,region_11,Bachelor's,m,other,1,30,3,5,0,0,84
31572,Analytics,region_22,Bachelor's,m,other,2,31,4,3,1,0,84
29329,Analytics,region_14,Bachelor's,m,other,2,27,,1,0,0,86
51906,Analytics,region_22,Bachelor's,m,sourcing,1,31,5,5,0,0,84
40854,Analytics,region_31,Bachelor's,m,sourcing,1,27,3,6,1,0,87
29369,Analytics,region_19,Bachelor's,m,sourcing,1,30,3,5,0,0,80
10154,Analytics,region_32,Bachelor's,f,other,1,28,5,3,1,0,82
47480,Analytics,region_22,Bachelor's,m,sourcing,1,39,4,9,0,0,91
64795,Analytics,region_26,Bachelor's,m,sourcing,1,28,2,4,1,0,86
63411,Analytics,region_13,Bachelor's,m,sourcing,2,31,3,6,0,0,82
5257,Analytics,region_16,Bachelor's,m,other,1,28,5,4,1,0,79
13398,Analytics,region_7,Bachelor's,m,other,1,45,5,19,1,0,82
13438,Analytics,region_7,Bachelor's,m,other,1,30,5,7,0,0,85
45754,Analytics,region_2,Bachelor's,m,other,1,30,4,2,0,0,86
66232,Analytics,region_22,Bachelor's,f,other,1,27,1,3,0,0,87
73754,Analytics,region_22,Bachelor's,m,sourcing,2,30,2,3,0,0,86
56192,Analytics,region_2,Bachelor's,m,sourcing,1,39,3,7,0,0,83
7018,Analytics,region_9,Bachelor's,m,other,1,28,,1,0,0,84
27756,Analytics,region_22,Bachelor's,f,sourcing,2,28,3,3,0,0,86
61333,Analytics,region_22,Bachelor's,m,other,1,29,4,2,1,0,84
66494,Analytics,region_22,Bachelor's,m,referred,2,29,5,4,1,0,86
13341,Analytics,region_29,Bachelor's,m,sourcing,1,28,3,6,1,1,81
18168,Analytics,region_32,Bachelor's,m,sourcing,1,29,3,3,0,0,82
67191,Analytics,region_29,Bachelor's,m,sourcing,1,27,2,4,1,0,79
27880,Analytics,region_3,Bachelor's,m,sourcing,1,28,4,3,0,0,84
36453,Analytics,region_13,Bachelor's,m,sourcing,2,41,5,6,1,0,87
66669,Analytics,region_29,Bachelor's,m,other,2,30,4,6,0,0,80
45808,Analytics,region_4,Bachelor's,m,sourcing,2,31,5,6,1,0,86
49098,Analytics,region_26,Bachelor's,m,sourcing,1,30,3,5,0,0,85
39179,Analytics,region_19,Bachelor's,m,other,1,31,3,5,0,0,91
62344,Analytics,region_22,Bachelor's,f,other,1,27,4,3,1,0,86
68525,Analytics,region_22,Bachelor's,m,referred,1,28,4,2,1,0,81
69725,Analytics,region_30,Bachelor's,m,sourcing,1,28,5,3,0,0,86
14025,Analytics,region_7,Bachelor's,m,other,2,34,4,7,1,0,84
68561,Analytics,region_7,Bachelor's,m,other,2,29,3,4,1,0,86
54457,Analytics,region_2,Bachelor's,f,other,1,37,3,7,0,0,83
17116,Analytics,region_19,Bachelor's,m,other,1,32,5,5,0,0,86
32985,Analytics,region_7,Bachelor's,m,sourcing,1,32,1,2,0,0,87
14434,Analytics,region_29,Bachelor's,m,other,2,28,3,3,0,0,86
25887,Analytics,region_29,Bachelor's,m,other,1,28,5,5,1,0,83
